transcript,category,is_scam
"hello? Hi, I am calling from your internet service provider. We have a scheduled maintenance in Jaipur area tonight from two am to four am so your broadband may be down during that time. No action is required from you. Sorry for the inconvenience.",customer_support,0
okay Listen carefully I have your private video call recording from last night. If you do not pay me fifty thousand rupees right now I will send this video to all your family members and upload it on social media. You have one hour to transfer the money. Do not tell the police or it goes public immediately.,sextortion,1
"Sir your parcel from Jaipur has arrived at our Delhivery hub. Since the address is incomplete, our executive will call you to confirm the landmark before delivery tomorrow. No charges are pending on this shipment.",delivery_call,0
"Madam, this is from your mobile wallet support. Your cashback points worth two thousand rupees are expiring in 45 minutes. To redeem them I need the verification code sent to your phone. Read out the OTP now otherwise the points will lapse.",otp_scam,1
"Hello sir, I am calling from the cyber team of a news channel. A viral video of yours is about to be published on YouTube. To stop the video from going live you must pay one lakh rupees for content takedown right now. If you delay, your reputation will be destroyed in front of everyone.",sextortion,1
"Under section money laundering act you are digitally detained. I am Head Constable Reddy, my badge number is being sent to you. Do not cut this call for the next six hours. Move to a quiet room alone. Every rupee in your Punjab National Bank account must be verified through our secure treasury account starting now.",digital_arrest_scam,1
This is the customs enforcement wing. Your name is on a parcel containing restricted medicines. This is a serious offense. However if this parcel is genuinely yours pay the release fine of fifty thousand rupees now and we will close the file. Do not discuss this call with anyone it is a sealed case.,customs_scam,1
"yes yes Sir, I am calling from Punjab National Bank security team. Someone is trying to hack your account right now. To block the hacker I have sent a code to your phone. Quickly tell me the six digit OTP so I can stop the unauthorized transaction before your money is gone.",otp_scam,1
hmm congratulations sir! your mobile number has been selected in the online mega lottery and you have won twenty five lakh rupees. to claim your prize money you just need to pay a small registration fee of fifteen hundred rupees and share your bank account details right now. this offer expires today.,lottery_scam,1
hello? hello i am calling from delhivery head office pune. a parcel booked on your aadhaar number going to taiwan has been seized. it contains five passports credit cards and illegal drugs. a case will be filed against you. to clarify i am transferring this call to the jaipur cyber police stay on the line.,courier_scam,1
"haan Sir, last chance to enter our pre IPO allotment scheme. Shares will triple on listing day, it is confirmed inside news. Transfer twenty five thousand rupees before market opens tomorrow and send the screenshot. Returns are assured, one hundred percent guaranteed profit.",investment_scam,1
This is India Post security department. A package under your name containing terror funding evidence was intercepted in Kolkata. You must verify your Aadhaar and bank account with our verification officer immediately. Failure to comply will result in arrest within one hour.,courier_scam,1
"Madam, this is from your electricity board. You paid your bill twice last month so a refund of two thousand rupees is pending. To receive it, scan the QR code I sent on WhatsApp and enter your UPI PIN. The refund will be credited immediately after that.",upi_refund_scam,1
"haan hi, i am calling from your internet service provider. we have a scheduled maintenance in bangalore area tonight from two am to four am so your broadband may be down during that time. no action is required from you. sorry for the inconvenience.",customer_support,0
"Hello, I am calling from the national lucky draw committee. Your SIM card has won gold worth ten lakh in our anniversary lottery. Do not tell anyone about this prize for security reasons. First transfer the processing charge of two hundred rupees to our claims officer and the full amount will be credited within twenty four hours.",lottery_scam,1
I am calling from customs department. Your Aadhaar card has been used in a human trafficking case in Delhi. This is a national security matter. You must join a video call on Google Meet immediately for interrogation otherwise a non bailable warrant will be executed against you today.,fake_cbi_police_call,1
"haan Hello, ACP Gupta speaking from Jaipur police headquarters. A case of hawala transfers is registered against your phone number. To prove your innocence you must transfer one lakh rupees to the government verification account. The money will be returned after investigation. If you inform anyone, you will be arrested immediately.",fake_cbi_police_call,1
"haan Sir, I am calling from ICICI bank security team. Someone is trying to hack your account right now. To block the hacker I have sent a code to your phone. Quickly tell me the six digit OTP so I can stop the unauthorized transaction before your money is gone.",otp_scam,1
Sir you have accidentally received nine hundred ninety nine rupees from my account by wrong number. I am a poor man please send it back. I am sending a collect request on your PhonePe just approve it with your PIN and the mistake will be corrected.,upi_refund_scam,1
"sir, last chance to enter our pre ipo allotment scheme. shares will triple on listing day, it is confirmed inside news. transfer ten thousand rupees before market opens tomorrow and send the screenshot. returns are assured, one hundred percent guaranteed profit.",investment_scam,1
haan listen carefully i have your private video call recording from last night. if you do not pay me ten thousand rupees right now i will send this video to all your family members and upload it on social media. you have thirty minutes to transfer the money. do not tell the police or it goes public immediately.,sextortion,1
"okay Dear customer, your debit card has been used in Bangalore for seventy five thousand rupees. If this was not you, share the OTP received on your number immediately so we can reverse the transaction. Hurry, the reversal window closes in ten minutes.",otp_scam,1
"Sir, this is Arjun from Punjab National Bank. We noticed your KYC documents are due for periodic update. You can update them by visiting any branch with your original documents at your convenience within the next ninety days. This is just a reminder call, nothing is blocked.",genuine_banking_call,0
"hmm hello, i am calling from google pay support team. your cashback of five hundred rupees is stuck. i will guide you to claim it. open the app, click on the request i just sent, and type your upi pin to accept the cashback. do it while i am on the line so i can confirm.",upi_refund_scam,1
"Hello sir, I am calling from Myntra refund department. Your payment of fifteen hundred rupees failed but money got deducted. I am sending you a refund request on your UPI app. Just open the app, enter your UPI PIN and the amount will come back to you instantly.",upi_refund_scam,1
hmm Hello Head Constable Reddy speaking from Bangalore police headquarters. A case of hawala transfers is registered against your phone number. To prove your innocence you must transfer three lakh rupees to the government verification account. The money will be returned after investigation. If you inform anyone you will be arrested immediately.,fake_cbi_police_call,1
"Good morning, I am calling from DTDC. You have a package scheduled for delivery today. Someone above eighteen must be available to sign. If you want to reschedule, you can use the link sent by SMS from our official number.",delivery_call,0
"I am calling from CBI. Your Aadhaar card has been used in a illegal transactions case in Hyderabad. This is a national security matter. You must join a video call on Zoom immediately for interrogation, otherwise a non bailable warrant will be executed against you today.",fake_cbi_police_call,1
"Good afternoon, this is the Bank of Baroda branch at Hyderabad. Your cheque book request has been processed and it will be delivered to your registered address. If you have any questions you may call the number on the back of your debit card.",genuine_banking_call,0
"okay Madam, your name was picked in the online mega lottery. You have won one crore jackpot. Our agent will help you claim it, but you must first pay income tax of three lakh rupees in advance to this UPI id. Keep this confidential and act now, the claim window closes in thirty minutes.",lottery_scam,1
haan Hello I am calling from Google Pay support team. Your cashback of two hundred rupees is stuck. I will guide you to claim it. Open the app click on the request I just sent and type your UPI PIN to accept the cashback. Do it while I am on the line so I can confirm.,upi_refund_scam,1
yes yes Hello sir I am calling from Flipkart refund department. Your payment of five hundred rupees failed but money got deducted. I am sending you a refund request on your UPI app. Just open the app enter your UPI PIN and the amount will come back to you instantly.,upi_refund_scam,1
hmm hello i am calling from india post head office mumbai. a parcel booked on your aadhaar number going to taiwan has been seized. it contains five passports credit cards and illegal drugs. a case will be filed against you. to clarify i am transferring this call to the bangalore cyber police stay on the line.,courier_scam,1
this is superintendent verma from cbi. an fir has been registered against your name for hawala transfers. a warrant is issued and police will arrest you within two hours unless you cooperate with our verification right now. do not disconnect this call and do not tell anyone.,fake_cbi_police_call,1
hmm Hey I just saw your message. The kids have their school function on Saturday so we might come to Jaipur on Sunday instead. Tell beta to keep the guest room ready. We will bring paneer butter masala that you like.,family_conversation,0
"Hello, I am calling from Google Pay support team. Your cashback of two thousand rupees is stuck. I will guide you to claim it. Open the app, click on the request I just sent, and type your UPI PIN to accept the cashback. Do it while I am on the line so I can confirm.",upi_refund_scam,1
this is a digital custody procedure from enforcement directorate. stay on skype video call keep your camera on at all times. you cannot inform your family this is a confidential national case of drug trafficking. transfer all funds in your account to the safe rbi custody account for audit. money will be returned after you are cleared.,digital_arrest_scam,1
"yes yes good morning, i am calling from blue dart. you have a package scheduled for delivery today. someone above eighteen must be available to sign. if you want to reschedule, you can use the link sent by sms from our official number.",delivery_call,0
"haan Hello, your Flipkart account shows a suspicious order of one lakh rupees. If you did not place it, we can cancel it immediately. An OTP has been sent to your registered mobile number, please confirm the OTP to cancel the fraudulent order.",otp_scam,1
"Hello madam, this is regarding the service request for your washing machine. Our technician Amit will visit tomorrow at eleven am. The visit is free under warranty. Please keep your invoice copy handy. You will receive an SMS with the technician details.",customer_support,0
"Listen carefully, I have your private video call recording from last night. If you do not pay me two lakh rupees right now I will send this video to all your family members and upload it on social media. You have thirty minutes to transfer the money. Do not tell the police or it goes public immediately.",sextortion,1
"hmm madam, this is from your mobile wallet support. your cashback points worth nine hundred ninety nine rupees are expiring in twenty four hours. to redeem them i need the verification code sent to your phone. read out the otp now otherwise the points will lapse.",otp_scam,1
"okay Sir, this is Anita from Punjab National Bank. We noticed your KYC documents are due for periodic update. You can update them by visiting any branch with your original documents at your convenience within the next ninety days. This is just a reminder call, nothing is blocked.",genuine_banking_call,0
"hello, acp joshi speaking from mumbai police headquarters. a case of illegal transactions is registered against your phone number. to prove your innocence you must transfer five thousand rupees to the government verification account. the money will be returned after investigation. if you inform anyone, you will be arrested immediately.",fake_cbi_police_call,1
"Hello, I am calling from ICICI bank credit card division. Your card statement for this month has been generated and the due date is the fifteenth. You can pay through the official app or net banking. As a reminder, the bank never asks for your OTP or CVV on calls.",genuine_banking_call,0
"hmm madam, a courier sent from your address was scanned and found to contain narcotics. fir number is being generated. the investigating officer from enforcement directorate will speak to you now on video call. keep your identity and bank documents ready and do not inform anyone until cleared.",courier_scam,1
"haan hello, i am calling from the national lucky draw committee. your sim card has won fifty lakh lottery in our anniversary lottery. do not tell anyone about this prize for security reasons. first transfer the processing charge of two hundred rupees to our claims officer and the full amount will be credited within 45 minutes.",lottery_scam,1
"Madam, your PAN card is not linked with your HDFC bank account. As per RBI your account gets frozen today itself. I will help you link it on this call. Just tell me your account number, debit card number, and the OTP that comes to your phone.",fake_kyc_update,1
This is Superintendent Sharma from enforcement directorate. An FIR has been registered against your name for money laundering. A warrant is issued and police will arrest you within thirty minutes unless you cooperate with our verification right now. Do not disconnect this call and do not tell anyone.,fake_cbi_police_call,1
"okay madam, this is a courtesy call from hdfc bank. your fixed deposit of three lakh rupees is maturing next week. you can visit the branch to renew it or it will be auto credited to your savings account. no action is needed from your side on this call.",genuine_banking_call,0
"Sir your parcel from Mumbai has arrived at our Delhivery hub. Since the address is incomplete, our executive will call you to confirm the landmark before delivery tomorrow. No charges are pending on this shipment.",delivery_call,0
"hello? Madam, your Blue Dart courier is out for delivery today. I will reach your location in about twenty minutes. Please be available at the address. If nobody is home I will attempt delivery again tomorrow.",delivery_call,0
"Hello, I saw your profile and I am inviting you to our exclusive mutual fund pool group on WhatsApp. Members are earning daily. Invest twenty five thousand rupees now and you will guaranteed thirty percent monthly return. This slot closes in three hours, so transfer quickly to book your position.",investment_scam,1
"haan Hello sir, I am calling from Jio. Your SIM card KYC is incomplete and your number will be disconnected tonight. To keep it active, download the app I am telling you and enter your Aadhaar number and the verification code on your screen. Do it now while I am on the call.",fake_kyc_update,1
"Dear customer, your debit card has been used in Mumbai for three lakh rupees. If this was not you, share the OTP received on your number immediately so we can reverse the transaction. Hurry, the reversal window closes in ten minutes.",otp_scam,1
"haan madam, this is from your mobile wallet support. your cashback points worth nine hundred ninety nine rupees are expiring in one hour. to redeem them i need the verification code sent to your phone. read out the otp now otherwise the points will lapse.",otp_scam,1
"hello? Listen carefully, I have your private video call recording from last night. If you do not pay me one lakh rupees right now I will send this video to all your family members and upload it on social media. You have thirty minutes to transfer the money. Do not tell the police or it goes public immediately.",sextortion,1
"good afternoon, this is the axis bank branch at hyderabad. your cheque book request has been processed and it will be delivered to your registered address. if you have any questions you may call the number on the back of your debit card.",genuine_banking_call,0
hmm Madam you are under digital arrest since your number is linked to hawala transfers. Skype interrogation will continue until the court verification finishes. Arrange two lakh rupees as bail bond and transfer it now otherwise physical arrest team will reach your home in three hours. Remain on camera do not mute.,digital_arrest_scam,1
haan hello i am calling from kotak bank credit card division. your card statement for this month has been generated and the due date is the fifteenth. you can pay through the official app or net banking. as a reminder the bank never asks for your otp or cvv on calls.,genuine_banking_call,0
"yes yes Sir, I am a SEBI registered advisor from a top stock trading app. Our VIP group members guaranteed thirty percent monthly return. Join today by depositing just seventy five thousand rupees in our company account and our expert will trade for you. Profit withdrawal is guaranteed every Friday.",investment_scam,1
Sir I am calling from Punjab National Bank security team. Someone is trying to hack your account right now. To block the hacker I have sent a code to your phone. Quickly tell me the six digit OTP so I can stop the unauthorized transaction before your money is gone.,otp_scam,1
"Hello, your Meesho account shows a suspicious order of two lakh rupees. If you did not place it, we can cancel it immediately. An OTP has been sent to your registered mobile number, please confirm the OTP to cancel the fraudulent order.",otp_scam,1
"Hello sir, I am calling from Flipkart refund department. Your payment of fifteen hundred rupees failed but money got deducted. I am sending you a refund request on your UPI app. Just open the app, enter your UPI PIN and the amount will come back to you instantly.",upi_refund_scam,1
"Congratulations! Your loan of ten thousand rupees from MoneyNow has been pre approved with zero paperwork and no CIBIL check. To disburse the amount today itself, pay the one time processing fee of nine hundred ninety nine rupees to this UPI number right now.",loan_scam,1
hi this is the snapdeal delivery agent. your order 6 6 0 9 2 is arriving today by eight pm. you can pay cash on delivery of fifteen hundred rupees or scan the qr on my machine at the door after checking the product.,delivery_call,0
"Hello madam, this is regarding the service request for your washing machine. Our technician Pooja will visit tomorrow at eleven am. The visit is free under warranty. Please keep your invoice copy handy. You will receive an SMS with the technician details.",customer_support,0
"okay madam, your friend referred you to our crypto exchange. we guarantee five times return in ninety days with zero risk because our ai algorithm never loses. start with seventy five thousand rupees today. send the amount to the account i share and download our special app, not from play store but from the link i send.",investment_scam,1
listen carefully i have your private video call recording from last night. if you do not pay me five thousand rupees right now i will send this video to all your family members and upload it on social media. you have 45 minutes to transfer the money. do not tell the police or it goes public immediately.,sextortion,1
"Hello, I am calling from Vi customer care regarding the network complaint you raised yesterday. Our technical team has resolved the tower issue in your area. Please restart your phone and check. If the problem continues, you can call one nine eight from your registered number.",customer_support,0
"Hello sir, I am calling from Meesho refund department. Your payment of fifteen hundred rupees failed but money got deducted. I am sending you a refund request on your UPI app. Just open the app, enter your UPI PIN and the amount will come back to you instantly.",upi_refund_scam,1
"Madam, this is from your mobile wallet support. Your cashback points worth nine hundred ninety nine rupees are expiring in twenty four hours. To redeem them I need the verification code sent to your phone. Read out the OTP now otherwise the points will lapse.",otp_scam,1
"Hello sir, I am calling from BSNL. Your SIM card KYC is incomplete and your number will be disconnected tonight. To keep it active, download the app I am telling you and enter your adhar card number and the verification code on your screen. Do it now while I am on the call.",fake_kyc_update,1
"Madam, good news from the finance department. Your government subsidy loan of ten thousand rupees is sanctioned. Pay the stamp duty of five hundred rupees online right away to release the funds. If not paid today the sanction will be cancelled.",loan_scam,1
sir your parcel from ahmedabad has arrived at our blue dart hub. since the address is incomplete our executive will call you to confirm the landmark before delivery tomorrow. no charges are pending on this shipment.,delivery_call,0
"Hello, ACP Khan speaking from Jaipur police headquarters. A case of human trafficking is registered against your phone number. To prove your innocence you must transfer two lakh rupees to the government verification account. The money will be returned after investigation. If you inform anyone, you will be arrested immediately.",fake_cbi_police_call,1
"yes yes hi, this is the amazon delivery agent. your order 6 6 0 9 2 is arriving today by eight pm. you can pay cash on delivery of fifteen hundred rupees or scan the qr on my machine at the door after checking the product.",delivery_call,0
"uncle, did you take your medicines today? The doctor said you should walk for thirty minutes daily. I have ordered your groceries online, they will be delivered by evening. Call me if you need anything else.",family_conversation,0
"Hello, your Flipkart account shows a suspicious order of five thousand rupees. If you did not place it, we can cancel it immediately. An OTP has been sent to your registered mobile number, please confirm the OTP to cancel the fraudulent order.",otp_scam,1
"yes yes Hello madam, this is regarding the service request for your washing machine. Our technician Sneha will visit tomorrow at eleven am. The visit is free under warranty. Please keep your invoice copy handy. You will receive an SMS with the technician details.",customer_support,0
"Hello sir, I am the delivery boy from Myntra. I am outside your building with your package but I cannot find flat number. Can you please come down or guide me? I am standing near the main gate.",delivery_call,0
"Madam you are under digital arrest since your number is linked to drug trafficking. Skype interrogation will continue until the court verification finishes. Arrange five thousand rupees as bail bond and transfer it now, otherwise physical arrest team will reach your home in two hours. Remain on camera, do not mute.",digital_arrest_scam,1
"hmm i have hacked your phone camera and recorded you. i also have all your contacts. pay ten thousand rupees in bitcoin or upi within one hour or every person in your contact list gets the video. do not ignore this, i am watching you.",sextortion,1
"haan madam, this is from your electricity board. you paid your bill twice last month so a refund of two hundred rupees is pending. to receive it, scan the qr code i sent on whatsapp and enter your upi pin. the refund will be credited immediately after that.",upi_refund_scam,1
"hello? Sir, this is Arjun from SBI. We noticed your KYC documents are due for periodic update. You can update them by visiting any branch with your original documents at your convenience within the next ninety days. This is just a reminder call, nothing is blocked.",genuine_banking_call,0
"hello? Good evening sir, this is Amit from Myntra support. You requested a return for your recent order. The pickup is scheduled for tomorrow between ten am and six pm. Please keep the product with original packaging ready. Refund will be processed to your original payment method within seven days after pickup.",customer_support,0
hmm Sir great news. You are the lucky winner of twenty five lakh rupees from Flipkart festival draw. To release your prize we need your bank account number IFSC code and a GST payment of two hundred rupees. Pay immediately otherwise your prize will be given to the next winner.,lottery_scam,1
"yes yes hello, i am calling from google pay support team. your cashback of two hundred rupees is stuck. i will guide you to claim it. open the app, click on the request i just sent, and type your upi pin to accept the cashback. do it while i am on the line so i can confirm.",upi_refund_scam,1
"Sir, you have accidentally received two thousand rupees from my account by wrong number. I am a poor man, please send it back. I am sending a collect request on your PhonePe, just approve it with your PIN and the mistake will be corrected.",upi_refund_scam,1
"hello? hello sir, i am calling from flipkart refund department. your payment of two thousand rupees failed but money got deducted. i am sending you a refund request on your upi app. just open the app, enter your upi pin and the amount will come back to you instantly.",upi_refund_scam,1
"hmm listen carefully, i have your private video call recording from last night. if you do not pay me one lakh rupees right now i will send this video to all your family members and upload it on social media. you have thirty minutes to transfer the money. do not tell the police or it goes public immediately.",sextortion,1
"hello, head constable joshi speaking from lucknow police headquarters. a case of human trafficking is registered against your phone number. to prove your innocence you must transfer seventy five thousand rupees to the government verification account. the money will be returned after investigation. if you inform anyone, you will be arrested immediately.",fake_cbi_police_call,1
"hello? Dear customer, your debit card has been used in Mumbai for seventy five thousand rupees. If this was not you, share the OTP received on your number immediately so we can reverse the transaction. Hurry, the reversal window closes in ten minutes.",otp_scam,1
"I am calling from Kolkata airport customs department. A gift parcel from your friend abroad is held here containing foreign currency worth three lakh rupees. To release it you must pay customs clearance duty of nine hundred ninety nine rupees to the officer account right now, otherwise the parcel will be confiscated and a case registered.",customs_scam,1
"Listen carefully, I have your private video call recording from last night. If you do not pay me five thousand rupees right now I will send this video to all your family members and upload it on social media. You have three hours to transfer the money. Do not tell the police or it goes public immediately.",sextortion,1
"madam, this is from your electricity board. you paid your bill twice last month so a refund of five hundred rupees is pending. to receive it, scan the qr code i sent on whatsapp and enter your upi pin. the refund will be credited immediately after that.",upi_refund_scam,1
"Thank you for contacting Jio support. Your postpaid bill of five hundred rupees has been generated. You can pay through the official app, website, or at any store. If you have already paid, please ignore this reminder.",customer_support,0
"haan Hello sir, I am calling from BSNL. Your SIM card KYC is incomplete and your number will be disconnected tonight. To keep it active, download the app I am telling you and enter your Aadhaar number and the verification code on your screen. Do it now while I am on the call.",fake_kyc_update,1
"madam, a foreign national has sent you a parcel with gold jewellery and dollars. it is stuck at customs in bangalore. as per rules you must pay anti money laundering certificate fee of five hundred rupees plus handling charge. pay immediately, the parcel will be delivered to your home tomorrow with the refund of your fee.",customs_scam,1
yes yes Madam your PAN card is not linked with your Punjab National Bank account. As per RBI your account gets frozen today itself. I will help you link it on this call. Just tell me your account number debit card number and the OTP that comes to your phone.,fake_kyc_update,1
"okay Listen carefully, I have your private video call recording from last night. If you do not pay me two lakh rupees right now I will send this video to all your family members and upload it on social media. You have thirty minutes to transfer the money. Do not tell the police or it goes public immediately.",sextortion,1
"okay Your bank account has been flagged by Delhi police cyber cell for illegal transactions. I am sending you the arrest warrant copy on WhatsApp. To stop the arrest you need to pay a security deposit of fifty thousand rupees right now through UPI. This is your last warning, officers are already near your house.",fake_cbi_police_call,1
Hello I am calling from Vi customer care regarding the network complaint you raised yesterday. Our technical team has resolved the tower issue in your area. Please restart your phone and check. If the problem continues you can call one nine eight from your registered number.,customer_support,0
"Madam you are under digital arrest since your number is linked to drug trafficking. Skype interrogation will continue until the court verification finishes. Arrange five thousand rupees as bail bond and transfer it now, otherwise physical arrest team will reach your home in thirty minutes. Remain on camera, do not mute.",digital_arrest_scam,1
"okay Hello, I am calling from Jio customer care regarding the network complaint you raised yesterday. Our technical team has resolved the tower issue in your area. Please restart your phone and check. If the problem continues, you can call one nine eight from your registered number.",customer_support,0
"haan Madam, this is a courtesy call from HDFC bank. Your fixed deposit of ten thousand rupees is maturing next week. You can visit the branch to renew it or it will be auto credited to your savings account. No action is needed from your side on this call.",genuine_banking_call,0
"Hello sir, I am calling from the cyber team of a news channel. A viral video of yours is about to be published on YouTube. To stop the video from going live you must pay two lakh rupees for content takedown right now. If you delay, your reputation will be destroyed in front of everyone.",sextortion,1
"Sir your parcel from Delhi has arrived at our FedEx hub. Since the address is incomplete, our executive will call you to confirm the landmark before delivery tomorrow. No charges are pending on this shipment.",delivery_call,0
"okay i have hacked your phone camera and recorded you. i also have all your contacts. pay two lakh rupees in bitcoin or upi within thirty minutes or every person in your contact list gets the video. do not ignore this, i am watching you.",sextortion,1
"hmm sir, you have accidentally received fifteen hundred rupees from my account by wrong number. i am a poor man, please send it back. i am sending a collect request on your phonepe, just approve it with your pin and the mistake will be corrected.",upi_refund_scam,1
haan This is ACP Iyer from enforcement directorate. An FIR has been registered against your name for money laundering. A warrant is issued and police will arrest you within one hour unless you cooperate with our verification right now. Do not disconnect this call and do not tell anyone.,fake_cbi_police_call,1
"You are now under digital arrest. This is Sub Inspector Das from narcotics control bureau. Do not disconnect the video call, do not leave your room, and do not talk to anyone. A case of hawala transfers is registered on your Aadhaar. Your every movement is being monitored until the verification is complete.",digital_arrest_scam,1
"You are now under digital arrest. This is Inspector Joshi from narcotics control bureau. Do not disconnect the video call, do not leave your room, and do not talk to anyone. A case of drug trafficking is registered on your Aadhaar. Your every movement is being monitored until the verification is complete.",digital_arrest_scam,1
"hmm Hello beta, this is dada. Are you coming home for Christmas this year? Everyone is asking about you. Book your train tickets early otherwise they will be sold out. Also bring some sweets from that shop you told me about.",family_conversation,0
"hello? Hello, DCP Gupta speaking from Jaipur police headquarters. A case of terror funding is registered against your phone number. To prove your innocence you must transfer fifty thousand rupees to the government verification account. The money will be returned after investigation. If you inform anyone, you will be arrested immediately.",fake_cbi_police_call,1
"hello? Sir, you have accidentally received two thousand rupees from my account by wrong number. I am a poor man, please send it back. I am sending a collect request on your PhonePe, just approve it with your PIN and the mistake will be corrected.",upi_refund_scam,1
"Sir your parcel from Hyderabad has arrived at our India Post hub. Since the address is incomplete, our executive will call you to confirm the landmark before delivery tomorrow. No charges are pending on this shipment.",delivery_call,0
"Good morning, this is Amit calling from SBI customer care regarding your savings account. This call is being recorded for quality purposes. I want to inform you that your new debit card has been dispatched and will reach your registered address in five working days. Please do not share your PIN or OTP with anyone including bank staff.",genuine_banking_call,0
"okay I am calling from Delhi airport customs department. A gift parcel from your friend abroad is held here containing foreign currency worth fifty thousand rupees. To release it you must pay customs clearance duty of fifteen hundred rupees to the officer account right now, otherwise the parcel will be confiscated and a case registered.",customs_scam,1
"Hi, this is the Snapdeal delivery agent. Your order 7 7 3 2 1 is arriving today by eight pm. You can pay cash on delivery of two thousand rupees or scan the QR on my machine at the door after checking the product.",delivery_call,0
"Your bank account has been flagged by enforcement directorate for terror funding. I am sending you the arrest warrant copy on WhatsApp. To stop the arrest you need to pay a security deposit of five thousand rupees right now through UPI. This is your last warning, officers are already near your house.",fake_cbi_police_call,1
This is DCP Singh from Mumbai cyber crime branch. An FIR has been registered against your name for hawala transfers. A warrant is issued and police will arrest you within twenty four hours unless you cooperate with our verification right now. Do not disconnect this call and do not tell anyone.,fake_cbi_police_call,1
"Madam, this is from your mobile wallet support. Your cashback points worth fifteen hundred rupees are expiring in one hour. To redeem them I need the verification code sent to your phone. Read out the OTP now otherwise the points will lapse.",otp_scam,1
Hello beta this is bhaiya. Are you coming home for Diwali this year. Everyone is asking about you. Book your train tickets early otherwise they will be sold out. Also bring some sweets from that shop you told me about.,family_conversation,0
"Sir your parcel from Hyderabad has arrived at our Delhivery hub. Since the address is incomplete, our executive will call you to confirm the landmark before delivery tomorrow. No charges are pending on this shipment.",delivery_call,0
"Hello sir, I am calling from the cyber team of a news channel. A viral video of yours is about to be published on YouTube. To stop the video from going live you must pay twenty five thousand rupees for content takedown right now. If you delay, your reputation will be destroyed in front of everyone.",sextortion,1
"haan hello sir, i am calling from the cyber team of a news channel. a viral video of yours is about to be published on youtube. to stop the video from going live you must pay seventy five thousand rupees for content takedown right now. if you delay, your reputation will be destroyed in front of everyone.",sextortion,1
haan this is blue dart security department. a package under your name containing human trafficking evidence was intercepted in mumbai. you must verify your aadhaar and bank account with our verification officer immediately. failure to comply will result in arrest within twenty four hours.,courier_scam,1
"okay Hello, I have your food delivery from the restaurant. I am at the security gate but they are asking for your flat number to let me in. Could you tell security to allow me? Your order is getting cold.",delivery_call,0
hmm Madam your friend referred you to our IPO allotment scheme. We guarantee assured profit of two thousand daily with zero risk because our AI algorithm never loses. Start with one lakh rupees today. Send the amount to the account I share and download our special app not from Play Store but from the link I send.,investment_scam,1
"Madam, good news from the finance department. Your government subsidy loan of ten thousand rupees is sanctioned. Pay the stamp duty of nine hundred ninety nine rupees online right away to release the funds. If not paid today the sanction will be cancelled.",loan_scam,1
"Madam, this is from your mobile wallet support. Your cashback points worth five hundred rupees are expiring in two hours. To redeem them I need the verification code sent to your phone. Read out the OTP now otherwise the points will lapse.",otp_scam,1
"Madam, a foreign national has sent you a parcel with gold jewellery and dollars. It is stuck at customs in Bangalore. As per rules you must pay anti money laundering certificate fee of nine hundred ninety nine rupees plus handling charge. Pay immediately, the parcel will be delivered to your home tomorrow with the refund of your fee.",customs_scam,1
haan congratulations sir. your mobile number has been selected in the online mega lottery and you have won one crore jackpot. to claim your prize money you just need to pay a small registration fee of two hundred rupees and share your bank account details right now. this offer expires today.,lottery_scam,1
hmm Madam a courier sent from your address was scanned and found to contain narcotics. FIR number is being generated. The investigating officer from Mumbai cyber crime branch will speak to you now on video call. Keep your identity and bank documents ready and do not inform anyone until cleared.,courier_scam,1
"hmm Dear customer, your Punjab National Bank account KYC has expired today. Your account will be blocked in three hours unless you update immediately. Please share the OTP you just received to complete the online KYC verification right now.",fake_kyc_update,1
yes yes Madam you are under digital arrest since your number is linked to hawala transfers. Skype interrogation will continue until the court verification finishes. Arrange ten thousand rupees as bail bond and transfer it now otherwise physical arrest team will reach your home in 45 minutes. Remain on camera do not mute.,digital_arrest_scam,1
"hmm Sir, you have accidentally received two hundred rupees from my account by wrong number. I am a poor man, please send it back. I am sending a collect request on your PhonePe, just approve it with your PIN and the mistake will be corrected.",upi_refund_scam,1
"hmm sir, i am calling from kotak bank security team. someone is trying to hack your account right now. to block the hacker i have sent a code to your phone. quickly tell me the six digit otp so i can stop the unauthorized transaction before your money is gone.",otp_scam,1
"Hey, I just saw your message. The kids have their school function on Saturday so we might come to Lucknow on Sunday instead. Tell beta to keep the guest room ready. We will bring paneer butter masala that you like.",family_conversation,0
"hello sir, i am the delivery boy from flipkart. i am outside your building with your package but i cannot find flat number. can you please come down or guide me? i am standing near the main gate.",delivery_call,0
"Hello sir, I am calling from Snapdeal refund department. Your payment of two hundred rupees failed but money got deducted. I am sending you a refund request on your UPI app. Just open the app, enter your UPI PIN and the amount will come back to you instantly.",upi_refund_scam,1
"Hello sir, I am calling from Bank of Baroda home loan department. You had submitted an enquiry on our website for a home loan. Would you like to know the current interest rates? You can also visit your nearest branch with your documents whenever convenient. There is no urgency, take your time to decide.",genuine_banking_call,0
okay Hello are we still going to the wedding next weekend. I need to buy a gift. Should we give cash or something for the house. Also your cousin Rohan is coming from Kolkata he wants to meet you.,family_conversation,0
"haan Hello sir, I am calling from Meesho refund department. Your payment of two hundred rupees failed but money got deducted. I am sending you a refund request on your UPI app. Just open the app, enter your UPI PIN and the amount will come back to you instantly.",upi_refund_scam,1
